scan_location,location_id,hub_type,business_step,event_type,operator_id,device_id,epc_code,epc_header,epc_company,epc_product,epc_lot,epc_manufacture,epc_serial,product_name,event_time,manufacture_date,expiry_date,factory,svm_prediction,anomaly_type
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042926,1.0,8805843.0,2190354.0,10023.0,20250701.0,42926.0,Product 8,2025-07-01 12:18:34,2025-07-01 12:18:34,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042927,1.0,8805843.0,2190354.0,10023.0,20250701.0,42927.0,Product 8,2025-07-01 12:18:34,2025-07-01 12:18:34,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042928,1.0,8805843.0,2190354.0,10023.0,20250701.0,42928.0,Product 8,2025-07-01 12:18:34,2025-07-01 12:18:34,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042929,1.0,8805843.0,2190354.0,10023.0,20250701.0,42929.0,Product 8,2025-07-01 12:18:34,2025-07-01 12:18:34,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042930,1.0,8805843.0,2190354.0,10023.0,20250701.0,42930.0,Product 8,2025-07-01 12:18:34,2025-07-01 12:18:34,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042931,1.0,8805843.0,2190354.0,10023.0,20250701.0,42931.0,Product 8,2025-07-01 12:18:35,2025-07-01 12:18:35,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042932,1.0,8805843.0,2190354.0,10023.0,20250701.0,42932.0,Product 8,2025-07-01 12:18:35,2025-07-01 12:18:35,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042933,1.0,8805843.0,2190354.0,10023.0,20250701.0,42933.0,Product 8,2025-07-01 12:18:35,2025-07-01 12:18:35,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042934,1.0,8805843.0,2190354.0,10023.0,20250701.0,42934.0,Product 8,2025-07-01 12:18:35,2025-07-01 12:18:35,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042935,1.0,8805843.0,2190354.0,10023.0,20250701.0,42935.0,Product 8,2025-07-01 12:18:35,2025-07-01 12:18:35,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042936,1.0,8805843.0,2190354.0,10023.0,20250701.0,42936.0,Product 8,2025-07-01 12:18:35,2025-07-01 12:18:35,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042937,1.0,8805843.0,2190354.0,10023.0,20250701.0,42937.0,Product 8,2025-07-01 12:18:35,2025-07-01 12:18:35,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042938,1.0,8805843.0,2190354.0,10023.0,20250701.0,42938.0,Product 8,2025-07-01 12:18:36,2025-07-01 12:18:36,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042939,1.0,8805843.0,2190354.0,10023.0,20250701.0,42939.0,Product 8,2025-07-01 12:18:36,2025-07-01 12:18:36,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042940,1.0,8805843.0,2190354.0,10023.0,20250701.0,42940.0,Product 8,2025-07-01 12:18:36,2025-07-01 12:18:36,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042941,1.0,8805843.0,2190354.0,10023.0,20250701.0,42941.0,Product 8,2025-07-01 12:18:36,2025-07-01 12:18:36,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042942,1.0,8805843.0,2190354.0,10023.0,20250701.0,42942.0,Product 8,2025-07-01 12:18:36,2025-07-01 12:18:36,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042943,1.0,8805843.0,2190354.0,10023.0,20250701.0,42943.0,Product 8,2025-07-01 12:18:36,2025-07-01 12:18:36,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042944,1.0,8805843.0,2190354.0,10023.0,20250701.0,42944.0,Product 8,2025-07-01 12:18:37,2025-07-01 12:18:37,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042945,1.0,8805843.0,2190354.0,10023.0,20250701.0,42945.0,Product 8,2025-07-01 12:18:37,2025-07-01 12:18:37,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042946,1.0,8805843.0,2190354.0,10023.0,20250701.0,42946.0,Product 8,2025-07-01 12:18:37,2025-07-01 12:18:37,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042947,1.0,8805843.0,2190354.0,10023.0,20250701.0,42947.0,Product 8,2025-07-01 12:18:37,2025-07-01 12:18:37,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042948,1.0,8805843.0,2190354.0,10023.0,20250701.0,42948.0,Product 8,2025-07-01 12:18:37,2025-07-01 12:18:37,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042949,1.0,8805843.0,2190354.0,10023.0,20250701.0,42949.0,Product 8,2025-07-01 12:18:37,2025-07-01 12:18:37,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042950,1.0,8805843.0,2190354.0,10023.0,20250701.0,42950.0,Product 8,2025-07-01 12:18:37,2025-07-01 12:18:37,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042951,1.0,8805843.0,2190354.0,10023.0,20250701.0,42951.0,Product 8,2025-07-01 12:18:38,2025-07-01 12:18:38,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042952,1.0,8805843.0,2190354.0,10023.0,20250701.0,42952.0,Product 8,2025-07-01 12:18:38,2025-07-01 12:18:38,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042953,1.0,8805843.0,2190354.0,10023.0,20250701.0,42953.0,Product 8,2025-07-01 12:18:38,2025-07-01 12:18:38,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042954,1.0,8805843.0,2190354.0,10023.0,20250701.0,42954.0,Product 8,2025-07-01 12:18:38,2025-07-01 12:18:38,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042955,1.0,8805843.0,2190354.0,10023.0,20250701.0,42955.0,Product 8,2025-07-01 12:18:38,2025-07-01 12:18:38,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042956,1.0,8805843.0,2190354.0,10023.0,20250701.0,42956.0,Product 8,2025-07-01 12:18:38,2025-07-01 12:18:38,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042957,1.0,8805843.0,2190354.0,10023.0,20250701.0,42957.0,Product 8,2025-07-01 12:18:38,2025-07-01 12:18:38,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042958,1.0,8805843.0,2190354.0,10023.0,20250701.0,42958.0,Product 8,2025-07-01 12:18:39,2025-07-01 12:18:39,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042959,1.0,8805843.0,2190354.0,10023.0,20250701.0,42959.0,Product 8,2025-07-01 12:18:39,2025-07-01 12:18:39,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042960,1.0,8805843.0,2190354.0,10023.0,20250701.0,42960.0,Product 8,2025-07-01 12:18:39,2025-07-01 12:18:39,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042961,1.0,8805843.0,2190354.0,10023.0,20250701.0,42961.0,Product 8,2025-07-01 12:18:39,2025-07-01 12:18:39,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042962,1.0,8805843.0,2190354.0,10023.0,20250701.0,42962.0,Product 8,2025-07-01 12:18:39,2025-07-01 12:18:39,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042963,1.0,8805843.0,2190354.0,10023.0,20250701.0,42963.0,Product 8,2025-07-01 12:18:39,2025-07-01 12:18:39,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042964,1.0,8805843.0,2190354.0,10023.0,20250701.0,42964.0,Product 8,2025-07-01 12:18:39,2025-07-01 12:18:39,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042965,1.0,8805843.0,2190354.0,10023.0,20250701.0,42965.0,Product 8,2025-07-01 12:18:40,2025-07-01 12:18:40,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042966,1.0,8805843.0,2190354.0,10023.0,20250701.0,42966.0,Product 8,2025-07-01 12:18:40,2025-07-01 12:18:40,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042967,1.0,8805843.0,2190354.0,10023.0,20250701.0,42967.0,Product 8,2025-07-01 12:18:40,2025-07-01 12:18:40,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042968,1.0,8805843.0,2190354.0,10023.0,20250701.0,42968.0,Product 8,2025-07-01 12:18:40,2025-07-01 12:18:40,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042969,1.0,8805843.0,2190354.0,10023.0,20250701.0,42969.0,Product 8,2025-07-01 12:18:40,2025-07-01 12:18:40,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042970,1.0,8805843.0,2190354.0,10023.0,20250701.0,42970.0,Product 8,2025-07-01 12:18:40,2025-07-01 12:18:40,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042971,1.0,8805843.0,2190354.0,10023.0,20250701.0,42971.0,Product 8,2025-07-01 12:18:40,2025-07-01 12:18:40,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042972,1.0,8805843.0,2190354.0,10023.0,20250701.0,42972.0,Product 8,2025-07-01 12:18:40,2025-07-01 12:18:40,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042973,1.0,8805843.0,2190354.0,10023.0,20250701.0,42973.0,Product 8,2025-07-01 12:18:41,2025-07-01 12:18:41,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042974,1.0,8805843.0,2190354.0,10023.0,20250701.0,42974.0,Product 8,2025-07-01 12:18:41,2025-07-01 12:18:41,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042975,1.0,8805843.0,2190354.0,10023.0,20250701.0,42975.0,Product 8,2025-07-01 12:18:41,2025-07-01 12:18:41,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042976,1.0,8805843.0,2190354.0,10023.0,20250701.0,42976.0,Product 8,2025-07-01 12:18:41,2025-07-01 12:18:41,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042977,1.0,8805843.0,2190354.0,10023.0,20250701.0,42977.0,Product 8,2025-07-01 12:18:41,2025-07-01 12:18:41,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042978,1.0,8805843.0,2190354.0,10023.0,20250701.0,42978.0,Product 8,2025-07-01 12:18:41,2025-07-01 12:18:41,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042979,1.0,8805843.0,2190354.0,10023.0,20250701.0,42979.0,Product 8,2025-07-01 12:18:41,2025-07-01 12:18:41,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042980,1.0,8805843.0,2190354.0,10023.0,20250701.0,42980.0,Product 8,2025-07-01 12:18:42,2025-07-01 12:18:42,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042981,1.0,8805843.0,2190354.0,10023.0,20250701.0,42981.0,Product 8,2025-07-01 12:18:42,2025-07-01 12:18:42,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042982,1.0,8805843.0,2190354.0,10023.0,20250701.0,42982.0,Product 8,2025-07-01 12:18:42,2025-07-01 12:18:42,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042983,1.0,8805843.0,2190354.0,10023.0,20250701.0,42983.0,Product 8,2025-07-01 12:18:42,2025-07-01 12:18:42,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042984,1.0,8805843.0,2190354.0,10023.0,20250701.0,42984.0,Product 8,2025-07-01 12:18:42,2025-07-01 12:18:42,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042985,1.0,8805843.0,2190354.0,10023.0,20250701.0,42985.0,Product 8,2025-07-01 12:18:42,2025-07-01 12:18:42,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042986,1.0,8805843.0,2190354.0,10023.0,20250701.0,42986.0,Product 8,2025-07-01 12:18:43,2025-07-01 12:18:43,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042987,1.0,8805843.0,2190354.0,10023.0,20250701.0,42987.0,Product 8,2025-07-01 12:18:43,2025-07-01 12:18:43,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042988,1.0,8805843.0,2190354.0,10023.0,20250701.0,42988.0,Product 8,2025-07-01 12:18:43,2025-07-01 12:18:43,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042989,1.0,8805843.0,2190354.0,10023.0,20250701.0,42989.0,Product 8,2025-07-01 12:18:43,2025-07-01 12:18:43,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042990,1.0,8805843.0,2190354.0,10023.0,20250701.0,42990.0,Product 8,2025-07-01 12:18:44,2025-07-01 12:18:44,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042991,1.0,8805843.0,2190354.0,10023.0,20250701.0,42991.0,Product 8,2025-07-01 12:18:44,2025-07-01 12:18:44,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042992,1.0,8805843.0,2190354.0,10023.0,20250701.0,42992.0,Product 8,2025-07-01 12:18:44,2025-07-01 12:18:44,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042993,1.0,8805843.0,2190354.0,10023.0,20250701.0,42993.0,Product 8,2025-07-01 12:18:44,2025-07-01 12:18:44,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042994,1.0,8805843.0,2190354.0,10023.0,20250701.0,42994.0,Product 8,2025-07-01 12:18:44,2025-07-01 12:18:44,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042995,1.0,8805843.0,2190354.0,10023.0,20250701.0,42995.0,Product 8,2025-07-01 12:18:44,2025-07-01 12:18:44,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042996,1.0,8805843.0,2190354.0,10023.0,20250701.0,42996.0,Product 8,2025-07-01 12:18:44,2025-07-01 12:18:44,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042997,1.0,8805843.0,2190354.0,10023.0,20250701.0,42997.0,Product 8,2025-07-01 12:18:45,2025-07-01 12:18:45,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042998,1.0,8805843.0,2190354.0,10023.0,20250701.0,42998.0,Product 8,2025-07-01 12:18:45,2025-07-01 12:18:45,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000042999,1.0,8805843.0,2190354.0,10023.0,20250701.0,42999.0,Product 8,2025-07-01 12:18:45,2025-07-01 12:18:45,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043000,1.0,8805843.0,2190354.0,10023.0,20250701.0,43000.0,Product 8,2025-07-01 12:18:45,2025-07-01 12:18:45,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043001,1.0,8805843.0,2190354.0,10023.0,20250701.0,43001.0,Product 8,2025-07-01 12:18:45,2025-07-01 12:18:45,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043002,1.0,8805843.0,2190354.0,10023.0,20250701.0,43002.0,Product 8,2025-07-01 12:18:45,2025-07-01 12:18:45,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043003,1.0,8805843.0,2190354.0,10023.0,20250701.0,43003.0,Product 8,2025-07-01 12:18:45,2025-07-01 12:18:45,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043004,1.0,8805843.0,2190354.0,10023.0,20250701.0,43004.0,Product 8,2025-07-01 12:18:46,2025-07-01 12:18:46,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043005,1.0,8805843.0,2190354.0,10023.0,20250701.0,43005.0,Product 8,2025-07-01 12:18:46,2025-07-01 12:18:46,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043006,1.0,8805843.0,2190354.0,10023.0,20250701.0,43006.0,Product 8,2025-07-01 12:18:46,2025-07-01 12:18:46,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043007,1.0,8805843.0,2190354.0,10023.0,20250701.0,43007.0,Product 8,2025-07-01 12:18:46,2025-07-01 12:18:46,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043008,1.0,8805843.0,2190354.0,10023.0,20250701.0,43008.0,Product 8,2025-07-01 12:18:46,2025-07-01 12:18:46,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043009,1.0,8805843.0,2190354.0,10023.0,20250701.0,43009.0,Product 8,2025-07-01 12:18:46,2025-07-01 12:18:46,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043010,1.0,8805843.0,2190354.0,10023.0,20250701.0,43010.0,Product 8,2025-07-01 12:18:47,2025-07-01 12:18:47,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043011,1.0,8805843.0,2190354.0,10023.0,20250701.0,43011.0,Product 8,2025-07-01 12:18:47,2025-07-01 12:18:47,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043012,1.0,8805843.0,2190354.0,10023.0,20250701.0,43012.0,Product 8,2025-07-01 12:18:47,2025-07-01 12:18:47,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043013,1.0,8805843.0,2190354.0,10023.0,20250701.0,43013.0,Product 8,2025-07-01 12:18:47,2025-07-01 12:18:47,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043014,1.0,8805843.0,2190354.0,10023.0,20250701.0,43014.0,Product 8,2025-07-01 12:18:47,2025-07-01 12:18:47,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043015,1.0,8805843.0,2190354.0,10023.0,20250701.0,43015.0,Product 8,2025-07-01 12:18:48,2025-07-01 12:18:48,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043016,1.0,8805843.0,2190354.0,10023.0,20250701.0,43016.0,Product 8,2025-07-01 12:18:48,2025-07-01 12:18:48,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043017,1.0,8805843.0,2190354.0,10023.0,20250701.0,43017.0,Product 8,2025-07-01 12:18:48,2025-07-01 12:18:48,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043018,1.0,8805843.0,2190354.0,10023.0,20250701.0,43018.0,Product 8,2025-07-01 12:18:48,2025-07-01 12:18:48,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043019,1.0,8805843.0,2190354.0,10023.0,20250701.0,43019.0,Product 8,2025-07-01 12:18:48,2025-07-01 12:18:48,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043020,1.0,8805843.0,2190354.0,10023.0,20250701.0,43020.0,Product 8,2025-07-01 12:18:48,2025-07-01 12:18:48,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043021,1.0,8805843.0,2190354.0,10023.0,20250701.0,43021.0,Product 8,2025-07-01 12:18:49,2025-07-01 12:18:49,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043022,1.0,8805843.0,2190354.0,10023.0,20250701.0,43022.0,Product 8,2025-07-01 12:18:49,2025-07-01 12:18:49,20251231.0,icn,-1.0,svm_anomaly
인천공장,1.0,ICN_Factory,Factory,Aggregation,1.0,1.0,001.8805843.2190354.010023.20250701.000043023,1.0,8805843.0,2190354.0,10023.0,20250701.0,43023.0,Product 8,2025-07-01 12:18:49,2025-07-01 12:18:49,20251231.0,icn,-1.0,svm_anomaly
