epc,timestamp,location_id,latitude,longitude,temperature,humidity,signal_strength,movement_speed,epcFake,epcDup,locErr,evtOrderErr,jump,epcFake_ai_score,epcFake_flagged,epcDup_ai_score,epcDup_flagged,locErr_ai_score,locErr_flagged,evtOrderErr_ai_score,evtOrderErr_flagged,jump_ai_score,jump_flagged,overall_risk_score,needs_review
EPC_000746,2025-01-07 09:00:00,CHI_STORE,40.001381940672154,-73.99658826701075,21.985226915704796,38.0528430946558,-56.602567623074194,68.85746978505878,0,0,0,0,0,0.034146561804251595,False,0.013730162570050126,False,0.010790685833249363,False,0.048358872800025564,False,0.04206371457896673,False,0.048358872800025564,False
EPC_000951,2025-02-07 04:00:00,CHI_STORE,40.62643481132799,-74.08039097059614,14.822047192892324,44.77373167037442,-65.12911623706684,14.922041441804495,0,0,0,0,0,0.03960651472872605,False,0.01983870071266111,False,0.04834519354628508,False,0.03868130390675827,False,0.02441110240285637,False,0.04834519354628508,False
EPC_001485,2025-01-29 21:00:00,LA_WAREHOUSE,40.73722572510904,-74.06262671611101,17.92368503522724,54.5193148987758,-64.94668425540516,29.786729687008453,0,0,0,0,0,0.02932892398901283,False,0.028177979224918027,False,0.048334549672873525,False,0.012924462468283248,False,0.034904074564106616,False,0.048334549672873525,False
EPC_001789,2025-01-01 16:00:00,CHI_STORE,40.59750580544774,-74.09896535056134,18.837766989081842,42.48982566045967,-64.34033536634007,52.515587900035996,0,0,0,0,0,0.040161892024309684,False,0.048325245406158075,False,0.019683143354030354,False,0.022453937847480572,False,0.03377950534226999,False,0.048325245406158075,False
EPC_000857,2025-02-05 23:00:00,NYC_WAREHOUSE,40.362685965206744,-74.36758660859766,15.918634328502815,30.81516305516516,-61.25824452862216,61.52791447510695,0,0,0,0,0,0.018542234264122485,False,0.025850990208270197,False,0.025246446201110467,False,0.04184512356459801,False,0.048323330635913236,False,0.048323330635913236,False
EPC_001766,2025-02-03 09:00:00,NYC_WAREHOUSE,40.13462614109531,-74.20579377916887,19.663678118551566,41.05029842374797,-48.080028707187516,2.3007789989505345,0,0,0,0,0,0.034767446023609996,False,0.023358186566084592,False,0.0467794782379601,False,0.048321406405324736,False,0.03576426186527337,False,0.048321406405324736,False
EPC_000644,2025-02-06 16:00:00,CHI_STORE,40.08469504557822,-73.99572811540932,21.702180454005195,40.44074362662759,-53.5033569063805,4.358774801515563,0,0,0,0,0,0.048313193010234824,False,0.015833430372681433,False,0.011884089340660249,False,0.021837985564297387,False,0.038141541381545505,False,0.048313193010234824,False
EPC_001956,2025-01-24 21:00:00,NYC_WAREHOUSE,40.268307630270456,-74.11403792295427,21.59189750359608,40.021589061652975,-63.43117829904337,43.65109880077075,0,0,0,0,0,0.012618933001136274,False,0.04365393194155396,False,0.029811725601880425,False,0.048309702494770186,False,0.03169730727794927,False,0.048309702494770186,False
EPC_000627,2025-01-16 21:00:00,NYC_WAREHOUSE,40.38784948441993,-74.43631224417301,18.052223984579133,33.54181728542346,-49.162786317659496,46.76552872659608,0,0,0,0,0,0.03052671858383437,False,0.035184062112072804,False,0.04830966592937947,False,0.03340146262028146,False,0.029587110306260656,False,0.04830966592937947,False
EPC_000656,2025-01-14 04:00:00,NYC_WAREHOUSE,40.68091287498382,-73.90904087263692,18.729968983895283,54.587226417634014,-67.36407624497822,44.6356212680405,0,0,0,0,0,0.04539585482865416,False,0.04830520580796768,False,0.03400838921109794,False,0.011602573802384858,False,0.045212841670703954,False,0.04830520580796768,False
EPC_001387,2025-01-04 12:00:00,NYC_WAREHOUSE,40.927045436849774,-73.68973336003549,22.66771783547379,48.95677043306071,-48.309893651520206,6.678363568628933,0,0,0,0,0,0.03088544499027461,False,0.048304880554378836,False,0.030643125107960925,False,0.04613915763497107,False,0.042430238214825146,False,0.048304880554378836,False
EPC_000257,2025-02-06 12:00:00,CHI_STORE,40.101580978489714,-73.6842734065757,17.40034410618127,37.890525683367315,-44.91443961544512,6.177185180285017,0,0,0,0,0,0.03464357304268199,False,0.014107935658269222,False,0.048298542440780676,False,0.04550858092493423,False,0.03017526778035632,False,0.048298542440780676,False
EPC_000208,2025-01-09 12:00:00,LA_WAREHOUSE,40.06731800232452,-73.50312789505307,20.06825973534709,50.94549079373456,-61.09016977054944,38.74681423037131,0,0,0,0,0,0.010986147198283374,False,0.031116319317570508,False,0.04829019758250184,False,0.04657606808618205,False,0.029764147161944463,False,0.04829019758250184,False
EPC_001419,2025-02-06 10:00:00,NYC_WAREHOUSE,40.21196048032433,-74.47155326269116,16.100484338410215,48.94626021288794,-49.307581912735834,51.575049675428964,0,0,0,0,0,0.011075185533100251,False,0.03143808547673327,False,0.022565217446481857,False,0.048287713398618475,False,0.02205172049961661,False,0.048287713398618475,False
EPC_001175,2025-01-17 00:00:00,LA_WAREHOUSE,40.860384560169244,-74.20794224686034,18.39813523779615,30.948149824685917,-44.31371679014112,30.790902272241873,0,0,0,0,0,0.019231543432448355,False,0.03543209152828927,False,0.035931228972984355,False,0.026631146608568836,False,0.048287180620478036,False,0.048287180620478036,False
EPC_000858,2025-01-05 14:00:00,LA_WAREHOUSE,40.69317713529569,-74.08757036178699,21.106489070746573,49.834193157998534,-54.35777695800821,34.530208773428114,0,0,0,0,0,0.029002886623060282,False,0.03569981684501464,False,0.036337900720228536,False,0.048282742396512916,False,0.04087568172494339,False,0.048282742396512916,False
EPC_000490,2025-02-07 19:00:00,NYC_WAREHOUSE,40.15945289186322,-74.26027554142162,23.24639597625712,48.554521815960456,-50.69625058552662,60.4106320439083,0,0,0,0,0,0.03587537193859842,False,0.029408618880417306,False,0.028883503933237444,False,0.048281815294073174,False,0.022546331164588825,False,0.048281815294073174,False
EPC_001105,2025-01-11 20:00:00,CHI_STORE,40.607592456932295,-73.59780939126513,14.51146268655027,39.04500911916633,-53.50696953528751,64.98390043764864,0,0,0,0,0,0.03542109380162473,False,0.03663444352026398,False,0.026515453277724872,False,0.033407908855281866,False,0.04827680822682044,False,0.04827680822682044,False
EPC_000345,2025-01-22 06:00:00,NYC_WAREHOUSE,40.11382734005516,-73.7432317010385,18.168873250121923,55.838804223828205,-55.52745415191225,34.60538799211929,0,0,0,0,0,0.03866018717490356,False,0.03371782715592963,False,0.048271907810659785,False,0.04135905104909773,False,0.023492475231526894,False,0.048271907810659785,False
EPC_001708,2025-01-25 21:00:00,NYC_WAREHOUSE,40.7435304664281,-74.47466579486733,19.16140810704079,40.64272620316497,-54.47378187711782,28.808057335942873,0,0,0,0,0,0.022397999193576604,False,0.048257162946056274,False,0.018708773471582438,False,0.031626206831080084,False,0.04058374680311935,False,0.048257162946056274,False
EPC_000362,2025-01-25 08:00:00,NYC_WAREHOUSE,40.71439681167666,-74.32407642086554,16.395512328513504,41.1249979447208,-55.779240972479805,7.638156515425399,0,0,0,0,0,0.015112606740084935,False,0.043466985810497426,False,0.0482504571839046,False,0.03708025833777889,False,0.02385101564819657,False,0.0482504571839046,False
EPC_001412,2025-02-04 07:00:00,CHI_STORE,40.17810718979526,-74.4218795108596,18.835847548895895,51.66084699365315,-51.328869867990164,20.260905066974413,0,0,0,0,0,0.02256101472135706,False,0.012090812048006234,False,0.04376473165561185,False,0.04824006147995306,False,0.010239541878131626,False,0.04824006147995306,False
EPC_001967,2025-02-01 00:00:00,NYC_WAREHOUSE,40.21866473564403,-73.94155693136979,18.72959471165136,51.658889037474225,-63.601247463709754,23.63042316331726,0,0,0,0,0,0.02957874010762416,False,0.011719538573203505,False,0.02341031205302162,False,0.012155999123439402,False,0.048226965904553,False,0.048226965904553,False
EPC_000220,2025-01-28 10:00:00,CHI_STORE,40.68065055888392,-74.46448914717958,23.214229074697034,45.82084120452538,-63.44949797505483,19.00561548752344,0,0,0,0,0,0.0112034650653513,False,0.03528882739246207,False,0.02389961538027216,False,0.02360832490071404,False,0.04822648916554246,False,0.04822648916554246,False
EPC_001988,2025-01-10 08:00:00,NYC_WAREHOUSE,40.01260904375286,-73.83136642872748,21.71478873974262,56.32733349992005,-57.5709211647987,55.550177773935836,0,0,0,0,0,0.03029974789539973,False,0.031184885721228052,False,0.048224173270573815,False,0.0354027922064794,False,0.011285971391971406,False,0.048224173270573815,False
EPC_000119,2025-02-07 13:00:00,LA_WAREHOUSE,40.95853255348605,-74.33487449217687,17.25478416043631,52.17729621329189,-35.435377161316836,16.628726263152313,0,0,0,0,0,0.04640847390662066,False,0.01370026698372123,False,0.04821588519092415,False,0.03839397874887175,False,0.032600185799996385,False,0.04821588519092415,False
EPC_001232,2025-01-16 19:00:00,NYC_WAREHOUSE,40.520630221302405,-73.72461676858819,16.276337519164937,49.44852442145885,-45.7162653012083,68.32818562181399,0,0,0,0,0,0.034799307534886366,False,0.023166793965976377,False,0.04821197954988227,False,0.03078418510912314,False,0.01878145875815869,False,0.04821197954988227,False
EPC_000446,2025-02-07 16:00:00,LA_WAREHOUSE,40.524241035126025,-74.48407825188681,18.282161754655775,45.26915132353817,-54.27047780472069,41.36868772080474,0,0,0,0,0,0.02120961543001927,False,0.03486233808466572,False,0.02911151344496902,False,0.04820157837078402,False,0.04501062639823102,False,0.04820157837078402,False
EPC_000572,2025-01-25 23:00:00,CHI_STORE,40.43681786967349,-73.9948458828153,18.325825627480107,46.06113168611142,-53.08515969967402,8.700297612378025,0,0,0,0,0,0.04059171755922309,False,0.048185457708554404,False,0.015044047956963628,False,0.04397371859079326,False,0.03678684130061687,False,0.048185457708554404,False
EPC_000499,2025-01-20 01:00:00,NYC_WAREHOUSE,40.67036585494794,-73.99785055564122,20.098158136037902,38.797777522479976,-53.242944846076426,39.7554782798613,0,0,0,0,0,0.04422026014399871,False,0.026984456079312012,False,0.01273583075240023,False,0.012717167856185502,False,0.04818022791499846,False,0.04818022791499846,False
EPC_000971,2025-01-20 05:00:00,CHI_STORE,40.90044749437266,-73.54078953926403,18.430603790947362,33.08227866918961,-50.76236029957348,61.26472948157733,0,0,0,0,0,0.03444783260829488,False,0.048174893614248836,False,0.02175249489598971,False,0.04544684235847346,False,0.014430746256912558,False,0.048174893614248836,False
EPC_001740,2025-02-02 14:00:00,NYC_WAREHOUSE,40.12735153144464,-73.75484111131568,19.36762379330487,46.32912171600037,-61.29574600174884,32.263195369082595,0,0,0,0,0,0.04429702148286275,False,0.048169235497726504,False,0.012222295357080326,False,0.025660650678994416,False,0.040344225420836016,False,0.048169235497726504,False
EPC_000619,2025-01-14 01:00:00,CHI_STORE,40.267679524505425,-74.17742914131135,18.629505397719313,48.93422132720265,-59.80429032387997,22.90099931496094,0,0,0,0,0,0.011111137024556003,False,0.0481564090102383,False,0.014645408223223449,False,0.04219562019470188,False,0.018810512092535397,False,0.0481564090102383,False
EPC_000173,2025-02-08 12:00:00,CHI_STORE,40.12714280168,-73.60570405674181,16.245975477352033,51.26355173539169,-53.8866413108017,23.20910929062722,0,0,0,0,0,0.02161449610595743,False,0.017526218046932093,False,0.021661915552010982,False,0.04815325420869731,False,0.018162920475074548,False,0.04815325420869731,False
EPC_001171,2025-01-03 07:00:00,LA_WAREHOUSE,40.994127429759835,-73.74136067962678,21.133791459783982,58.993496487987805,-54.068182000188536,7.835544417092132,0,0,0,0,0,0.04815031114413564,False,0.019664318120989375,False,0.04570127751147087,False,0.018485415755638474,False,0.02469578157002047,False,0.04815031114413564,False
EPC_000424,2025-02-02 04:00:00,CHI_STORE,40.68299139374575,-74.46854243666817,24.298596382748784,42.84570663238071,-55.19509783103692,61.95340152939257,0,0,0,0,0,0.03653989778647266,False,0.039511819685194544,False,0.04813554495472669,False,0.026700782563968448,False,0.021244244138257547,False,0.04813554495472669,False
EPC_001536,2025-01-24 13:00:00,NYC_WAREHOUSE,40.655675759349464,-74.13105162515592,22.063335246437994,36.488134280119596,-53.69500016405921,25.17257284106873,0,0,0,0,0,0.048123012840202074,False,0.04230263378268622,False,0.03789687871495929,False,0.03347920337901532,False,0.038623778156357765,False,0.048123012840202074,False
EPC_001704,2025-01-29 17:00:00,LA_WAREHOUSE,40.258929367272046,-73.98340421241761,20.550837078652584,36.684312808361895,-55.52186482822045,59.86811335366529,0,0,0,0,0,0.031053528408487935,False,0.015731269089470923,False,0.022930395080560627,False,0.01268285157399173,False,0.048115746035535735,False,0.048115746035535735,False
EPC_001973,2025-01-13 16:00:00,NYC_WAREHOUSE,40.41695442542677,-74.21118485840559,21.581070579498714,38.5947202523589,-55.66714000411259,46.18758018058249,0,0,0,0,0,0.037019123469878186,False,0.028046685017008625,False,0.027031200537599553,False,0.048114519984784894,False,0.013112304606575123,False,0.048114519984784894,False
EPC_001305,2025-01-28 05:00:00,NYC_WAREHOUSE,40.70040284594102,-74.23798432986077,24.84048127744908,44.99615862799916,-53.87942605025351,61.883103902960784,0,0,0,0,0,0.038478673429233556,False,0.04810338910001147,False,0.012393797442525055,False,0.014511009179392853,False,0.02013038834264883,False,0.04810338910001147,False
EPC_001557,2025-01-18 11:00:00,NYC_WAREHOUSE,40.6963166164833,-73.57831374935353,19.161640260901216,39.28110985015483,-64.5532154051964,4.0819481394958315,1,0,0,0,0,0.03243553178336429,False,0.03722526366551338,False,0.01973096015969952,False,0.04809123386834813,False,0.025413616537195052,False,0.04809123386834813,False
EPC_001725,2025-01-08 03:00:00,CHI_STORE,40.035701779377206,-73.79460193974951,14.22514896434824,50.373589452569654,-30.61883383659977,10.258344915750232,0,0,0,0,0,0.047592551769215403,False,0.048081437508561975,False,0.03645963617075627,False,0.040365392980167704,False,0.01903813763698442,False,0.048081437508561975,False
EPC_001136,2025-01-04 22:00:00,CHI_STORE,40.91764805691198,-73.9482186753841,13.420537646458435,53.72884946748612,-55.223535358491404,2.5059823373802006,0,0,0,0,0,0.01693877996261134,False,0.040949178229174155,False,0.018192236348762443,False,0.04807641606274871,False,0.014140172003382804,False,0.04807641606274871,False
EPC_001240,2025-01-21 10:00:00,LA_WAREHOUSE,40.110885366287796,-73.69558698646921,23.75301226844234,43.688844981213485,-57.93539255593366,69.56905180757728,0,0,0,0,0,0.038398229781853734,False,0.026632133192709184,False,0.043281873190659466,False,0.0394407261885359,False,0.048072645262844646,False,0.048072645262844646,False
EPC_001237,2025-01-20 12:00:00,NYC_WAREHOUSE,40.7203695882243,-73.7626384603558,16.9374586402123,45.587508695523006,-61.119851879183784,62.97896276850629,0,0,0,0,0,0.041473430687628356,False,0.014121387150751482,False,0.011702186994210701,False,0.048049762125507246,False,0.04106404373874697,False,0.048049762125507246,False
EPC_000323,2025-01-13 12:00:00,LA_WAREHOUSE,40.27855888125652,-74.2299819892993,21.749657018314164,43.063754602602664,-62.91712322818261,5.995098699377022,0,0,0,0,0,0.04802229709598906,False,0.04216714448030119,False,0.040011471033922774,False,0.019774202377453688,False,0.023156297959773114,False,0.04802229709598906,False
EPC_001323,2025-02-05 19:00:00,CHI_STORE,40.01229796974867,-73.51537780829774,17.72434795931583,41.877116905487924,-47.4066046966819,55.38700975599188,0,0,0,0,0,0.01633657029539648,False,0.03211477929166417,False,0.04800838297416515,False,0.03488712864941554,False,0.025819682953482352,False,0.04800838297416515,False
EPC_001119,2025-01-15 12:00:00,NYC_WAREHOUSE,40.1686408321021,-73.57049551780004,16.147340688133333,41.087582408314276,-57.7177210879839,33.81303922860355,0,0,0,0,0,0.031478459498897625,False,0.011797143315401609,False,0.047989056004206644,False,0.043362570451324835,False,0.0266214627341083,False,0.047989056004206644,False
EPC_000266,2025-02-06 03:00:00,CHI_STORE,40.62093269315777,-74.14712023142107,22.61845142936466,39.82434374243014,-64.95406095754134,40.0976340557616,0,0,0,0,0,0.0190122986514614,False,0.028667138717546295,False,0.04797670825572791,False,0.03031170567251716,False,0.026713119337869358,False,0.04797670825572791,False
EPC_000852,2025-02-02 09:00:00,LA_WAREHOUSE,40.47645384126157,-74.10323206711239,18.71319702617346,42.274822231054074,-59.02542379160396,29.977755134104154,0,0,0,0,0,0.023250232931834966,False,0.030313256777632226,False,0.047499098149888064,False,0.047976172146405045,False,0.022522948957103443,False,0.047976172146405045,False
EPC_000300,2025-01-09 14:00:00,NYC_WAREHOUSE,40.715909202905905,-73.72012330650723,16.048251699269663,56.46864653786305,-38.09030857888505,21.283955509801782,0,0,0,0,0,0.019322477802044494,False,0.016935136326633692,False,0.04797464701931074,False,0.019176678175166086,False,0.045500938140131876,False,0.04797464701931074,False
EPC_001855,2025-01-01 14:00:00,LA_WAREHOUSE,40.185597219927665,-73.92889798365849,21.671979070383188,48.20328626174648,-64.74137281156143,9.49779643060642,0,0,0,0,0,0.03945745156944747,False,0.043180962179887206,False,0.04797144172376316,False,0.018980611165785567,False,0.023156726580064527,False,0.04797144172376316,False
EPC_001467,2025-02-05 07:00:00,NYC_WAREHOUSE,40.77971607643528,-73.81742182156226,20.055017392716703,43.93455310414599,-45.52083656228308,65.40538066455271,0,0,0,0,0,0.04796374096083216,False,0.023854194248925785,False,0.03375545410228038,False,0.041386329941872586,False,0.04464455963595532,False,0.04796374096083216,False
EPC_000186,2025-01-24 06:00:00,LA_WAREHOUSE,40.524818726179376,-73.85721618282565,19.53281492572756,32.609398087534544,-63.75565841779279,42.9386343153642,0,0,0,0,0,0.030873631026638634,False,0.025465192741453403,False,0.02662957023752152,False,0.047951631403930085,False,0.047395567676860706,False,0.047951631403930085,False
EPC_001888,2025-01-17 21:00:00,NYC_WAREHOUSE,40.58474994183194,-74.06792186958054,16.438597040631258,35.693141925460246,-54.35176725942949,28.81339653883776,0,0,0,0,0,0.019393527253382916,False,0.0408396495980182,False,0.047949689619788495,False,0.04654128117713635,False,0.026172575852915915,False,0.047949689619788495,False
EPC_001100,2025-02-02 20:00:00,NYC_WAREHOUSE,40.829026729132856,-74.06398575925215,18.93373829461703,42.9858701482404,-56.53422993713551,40.29345451309422,0,0,0,0,0,0.047928750828903285,False,0.017160461705103196,False,0.011742456803923598,False,0.015713665001372924,False,0.03010534909078983,False,0.047928750828903285,False
EPC_001344,2025-01-31 02:00:00,LA_WAREHOUSE,40.78634144742772,-73.76723489256706,15.377576296160726,34.55203331008658,-50.621130456986215,49.711945560564814,0,0,0,0,0,0.04415422343897679,False,0.04792070995940771,False,0.01758090910352165,False,0.02233632609369947,False,0.021485926449319872,False,0.04792070995940771,False
EPC_000914,2025-01-26 08:00:00,LA_WAREHOUSE,40.897341718542926,-73.83916004191671,21.19718506951137,43.023948606051384,-59.56574060768948,3.8782616367805245,0,0,0,0,0,0.030416954728385924,False,0.015796414574052564,False,0.03224778151900415,False,0.04792051930107087,False,0.018509786457813,False,0.04792051930107087,False
EPC_000219,2025-01-04 13:00:00,CHI_STORE,40.575940063095736,-74.46028747821927,21.6554661859703,45.18595960028207,-49.34014291159623,2.945642379754175,0,0,0,0,0,0.047918433747303486,False,0.0470865589490342,False,0.03949572397305536,False,0.022267898420016474,False,0.04029675007269074,False,0.047918433747303486,False
EPC_000485,2025-01-18 15:00:00,CHI_STORE,40.96588200792305,-74.30615640121897,18.181308847195638,45.15275925428028,-46.500572407298876,66.40164003802128,0,0,0,0,0,0.010213660339367618,False,0.04789625476868577,False,0.04606760906504592,False,0.021796745716396556,False,0.03293440450627813,False,0.04789625476868577,False
EPC_000899,2025-01-14 00:00:00,NYC_WAREHOUSE,40.83820473907216,-73.53037224200182,18.711508105981668,30.15619694841874,-59.031572130289206,50.60790694050006,0,0,0,0,0,0.04787799798100381,False,0.015242279000128211,False,0.015830427867776505,False,0.018373650832284354,False,0.017522988693954328,False,0.04787799798100381,False
EPC_000876,2025-01-25 20:00:00,LA_WAREHOUSE,40.0683596112867,-74.46861845615446,19.070614469989803,41.20251973723173,-55.96721378636145,12.13101392640574,0,0,0,0,0,0.04787134219405767,False,0.034511627897955026,False,0.036677989985240744,False,0.036133837772530104,False,0.01495044795516138,False,0.04787134219405767,False
EPC_001283,2025-01-16 11:00:00,LA_WAREHOUSE,40.91293871949699,-74.20858918002078,17.009365194155432,59.07936648035844,-52.86862516750548,67.5827738180527,0,0,0,0,0,0.0478573129668118,False,0.014382900902832486,False,0.015845827217493454,False,0.04360040597215173,False,0.01239901388179816,False,0.0478573129668118,False
EPC_000803,2025-01-03 00:00:00,CHI_STORE,40.00073776996152,-74.1267949477942,20.707700593375808,59.51905519491552,-61.13670521697978,2.025906046146905,0,0,0,0,0,0.04577862566649201,False,0.015338703238764868,False,0.019044584313973198,False,0.012647336389534103,False,0.04784191750239792,False,0.04784191750239792,False
EPC_001327,2025-01-29 19:00:00,CHI_STORE,40.43952779917759,-74.11682929290467,18.65713066216048,39.3568909426498,-53.42931636785023,17.217882529679102,0,0,0,0,0,0.03416785365543382,False,0.025789468776176862,False,0.02335163134336585,False,0.047840603111711094,False,0.013950424099968363,False,0.047840603111711094,False
EPC_001762,2025-01-13 02:00:00,NYC_WAREHOUSE,40.00394349717369,-73.72711930326489,20.945305666157285,52.360896706707685,-45.091724602251105,8.186006440771354,0,0,0,0,0,0.01221891918584737,False,0.04783478009469792,False,0.017154846441524985,False,0.013462033634828093,False,0.03141982511925717,False,0.04783478009469792,False
EPC_001133,2025-01-20 20:00:00,NYC_WAREHOUSE,40.81487304505415,-73.76625964698489,20.528261266283888,57.98414108696479,-53.18228720004288,26.020663479710514,0,0,0,0,0,0.04782570545070719,False,0.032939578184686215,False,0.04278812990025264,False,0.03871083558209149,False,0.04710144832907157,False,0.04782570545070719,False
EPC_001142,2025-01-14 05:00:00,NYC_WAREHOUSE,40.335236094316116,-73.77000736085643,20.245749958541335,56.18329883749514,-49.18553840759232,50.924465527677604,0,0,0,0,0,0.01939459743612943,False,0.03451018104352687,False,0.037292955007975,False,0.04781763190977376,False,0.010083983691944694,False,0.04781763190977376,False
EPC_000620,2025-02-08 11:00:00,LA_WAREHOUSE,40.73603534570885,-73.87961845897473,13.16233294659104,42.86556982012646,-60.958268733436654,50.73601616008451,0,0,0,0,0,0.04781307358236417,False,0.04448335453064282,False,0.03472834693593996,False,0.012161266050237152,False,0.020288627487482558,False,0.04781307358236417,False
EPC_001218,2025-01-01 05:00:00,LA_WAREHOUSE,40.90424704010071,-74.23367851556903,22.307412207297155,54.425311203352166,-50.23460218557578,13.087333257562205,0,0,0,0,0,0.04236169064960228,False,0.04259423266639675,False,0.026069273672559158,False,0.04778808613322733,False,0.0447448393190755,False,0.04778808613322733,False
EPC_001479,2025-01-27 01:00:00,CHI_STORE,40.274918760570316,-73.73378432511612,18.427089320033478,39.665644284464776,-57.776714619351765,29.2560207109342,0,0,0,0,0,0.02720512400775975,False,0.036879500971794994,False,0.0477448165945759,False,0.025384756958492214,False,0.01621952965312888,False,0.0477448165945759,False
EPC_001473,2025-01-18 17:00:00,NYC_WAREHOUSE,40.94478613390791,-74.31170226504551,20.042062368522572,53.04478307638708,-45.187129277703946,49.28410164345737,0,0,1,0,0,0.047729585281732205,False,0.03337792206391384,False,0.046929307673345494,False,0.036700036029998086,False,0.044805519463074525,False,0.047729585281732205,False
EPC_001964,2025-01-26 19:00:00,NYC_WAREHOUSE,40.86155710600707,-73.5529450966054,20.774562130505014,48.42715993139324,-54.9953693682871,12.436061644022372,0,0,0,0,0,0.042054667753748894,False,0.021793056849824424,False,0.040883601988769364,False,0.04276071905888897,False,0.04772640658086919,False,0.04772640658086919,False
EPC_000535,2025-01-19 17:00:00,LA_WAREHOUSE,40.9363697520466,-74.32346242065256,17.938748532265837,40.634965161514906,-54.54415718684846,45.98696349509994,0,0,0,0,0,0.04101693865850845,False,0.04768607729231038,False,0.04648983724002653,False,0.04090134660792058,False,0.020286756368099394,False,0.04768607729231038,False
EPC_000342,2025-01-05 05:00:00,CHI_STORE,40.39480434949522,-73.59382571671784,22.437001775532888,35.75869823495033,-62.62260862689745,37.515724009492914,0,0,0,0,0,0.02481075105767854,False,0.030543394322778458,False,0.03451998387414705,False,0.01581622014662628,False,0.047680217830458824,False,0.047680217830458824,False
EPC_000273,2025-01-12 21:00:00,CHI_STORE,40.18113588913372,-73.55780707046719,18.36267719703296,30.578610403881967,-60.52867080775788,14.399977863492634,0,0,0,0,0,0.047668985176865374,False,0.021791857238811517,False,0.04610007107731406,False,0.020006415560667186,False,0.041211814565036024,False,0.047668985176865374,False
EPC_000283,2025-02-07 20:00:00,CHI_STORE,40.433418825338165,-73.64588525888172,26.65045627877833,53.00377324564128,-48.96208460641954,34.90668979685733,0,0,0,0,0,0.03771184616533974,False,0.039809592619162365,False,0.016927680289329176,False,0.04766007038482744,False,0.026831117380900486,False,0.04766007038482744,False
EPC_000792,2025-02-01 01:00:00,LA_WAREHOUSE,40.53323954253166,-73.5532634460106,21.801831138390263,64.19965297027154,-58.33099499869992,30.945345250039555,0,0,0,0,0,0.018081691879007177,False,0.013371553139204231,False,0.011605745956759686,False,0.0476413078142997,False,0.019566758301846753,False,0.0476413078142997,False
EPC_001800,2025-01-22 12:00:00,LA_WAREHOUSE,40.12105773546822,-73.7415512359788,24.059980150131008,39.97864951544721,-59.24611213303284,19.052347045367352,0,0,0,0,0,0.03411077646360401,False,0.027171427114843,False,0.026733012875136512,False,0.04762860202327388,False,0.02491236826537098,False,0.04762860202327388,False
EPC_001279,2025-01-06 17:00:00,CHI_STORE,40.34860717592078,-74.3369536981833,21.55774134821052,60.360285763571625,-57.12223858097344,56.288090899722725,0,0,0,0,0,0.018355814338604295,False,0.028109045876906415,False,0.047617215179320216,False,0.034033493080056626,False,0.02551161522141448,False,0.047617215179320216,False
EPC_000132,2025-01-02 00:00:00,NYC_WAREHOUSE,40.80773444940665,-73.95939869965314,21.33973449333527,41.559841112329124,-59.9372016826532,29.30890330529251,0,0,0,0,0,0.0475929416793586,False,0.030846890604410766,False,0.039364654935746625,False,0.03598785296786213,False,0.04398002540218443,False,0.0475929416793586,False
EPC_001500,2025-01-03 04:00:00,LA_WAREHOUSE,40.89329136965819,-74.49271672161395,22.87718437194516,45.62050540858292,-47.98439865541059,41.086785616173266,0,0,0,0,0,0.03633411265913064,False,0.015668496836388584,False,0.04274648092294068,False,0.022084948156435864,False,0.047588970506088214,False,0.047588970506088214,False
EPC_000738,2025-01-25 13:00:00,LA_WAREHOUSE,40.15811011226063,-74.04083025202421,19.27901224607091,37.4569816996984,-48.555124824720465,1.821298431958286,0,0,0,0,0,0.047575257128158896,False,0.032517073431431676,False,0.022588541803300496,False,0.0407087578583738,False,0.014868450729141301,False,0.047575257128158896,False
EPC_000940,2025-01-12 20:00:00,LA_WAREHOUSE,40.64793072737885,-74.16942657520379,18.251093597457544,64.77412770688794,-67.68778840654427,47.499160251981024,0,0,0,0,0,0.020220153634979865,False,0.023005301645032665,False,0.013200188787079075,False,0.0475556943349775,False,0.023551019267988103,False,0.0475556943349775,False
EPC_000636,2025-02-01 20:00:00,NYC_WAREHOUSE,40.7064739931121,-74.24188757262014,20.868327618132923,47.23564346363401,-42.97015778349493,8.342272298587334,0,0,0,0,0,0.027624727149565625,False,0.028924586684933903,False,0.03690864512609713,False,0.0475402771247984,False,0.024556592826600575,False,0.0475402771247984,False
EPC_000887,2025-01-14 16:00:00,LA_WAREHOUSE,40.44594424515829,-73.67243171377493,18.686983279965318,44.89366812704097,-56.265446590537856,42.13355599962552,0,0,0,0,0,0.028742070940642475,False,0.04695784068904323,False,0.022906505448515083,False,0.047523877911299896,False,0.04224343207847672,False,0.047523877911299896,False
EPC_000519,2025-01-26 07:00:00,LA_WAREHOUSE,40.25183006416418,-73.86539876496458,17.556792404135848,52.487244822677866,-48.33290942674773,32.66049419811399,0,0,0,0,0,0.04751997207540837,False,0.010150542629275118,False,0.020585695725066903,False,0.04149860159052286,False,0.028307102092444775,False,0.04751997207540837,False
